Participant	Technique	Distance	Taille	Densité	Direction	Block	Trial	Timestamp	EventType	XMousePosition	YMousePosition	XTargetPosition	YTargetPosition
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1122	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1124	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1125	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1127	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1128	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1130	425	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1130	426	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1133	426	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1133	426	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1135	427	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1136	427	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1136	427	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1137	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1138	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseMove	1139	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseDown	1139	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	MouseUp	1139	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	0	1,57764E+12	Click	1139	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseOut	1139	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	NextTrial	1139	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1138	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseOver	1138	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1136	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1135	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1134	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1132	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1132	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1131	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1130	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1128	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1128	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1127	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1126	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1124	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1124	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1123	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1122	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1120	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1120	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1119	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1118	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1115	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1109	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1098	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1040	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	1021	431	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	906	435	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	841	439	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	748	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	677	447	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	591	456	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	533	462	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	520	465	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	475	469	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	462	471	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	447	472	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	438	472	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	421	472	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	415	472	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	394	469	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseOut	394	469	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseOver	394	469	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	385	467	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	368	463	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	360	462	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	335	457	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	325	456	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	313	455	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	298	453	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	286	452	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	283	452	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	283	452	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	283	451	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	285	450	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	288	449	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	291	449	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	297	447	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	301	446	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	307	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	311	444	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	315	442	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	318	442	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	320	440	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	320	440	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	321	440	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	321	439	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	324	437	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	328	433	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	331	432	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	333	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseMove	334	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseDown	334	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	MouseUp	334	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	1	1,57764E+12	Click	334	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOut	334	430	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	NextTrial	334	430	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	334	430	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOver	334	430	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	337	430	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	346	428	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	456	421	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	548	418	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	728	418	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	877	420	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1126	434	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOut	1126	434	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOver	1126	434	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1229	441	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOut	1229	441	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOver	1229	441	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1333	449	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1348	450	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1351	450	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1348	450	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1342	450	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1324	449	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1317	449	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1295	448	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1287	448	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1281	448	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1281	447	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1281	446	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1280	444	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1280	444	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1277	444	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1274	444	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1270	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1258	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1250	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1230	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1220	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1206	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOut	1206	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseOver	1206	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1200	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1196	442	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1193	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1187	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1182	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1177	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1172	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1170	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1169	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1168	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1167	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1166	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1165	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1161	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1161	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1159	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1158	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1157	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1156	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1155	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1154	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1153	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1152	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1150	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1148	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1147	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1145	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1145	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1144	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1143	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1142	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1141	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1140	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1139	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseMove	1137	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseDown	1137	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	MouseUp	1137	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	2	1,57764E+12	Click	1137	443	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseOut	1137	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	NextTrial	1137	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	1136	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseOver	1136	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	1131	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	1099	441	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	1042	441	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	979	439	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	789	428	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	750	425	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	571	410	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	486	403	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	411	398	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	394	397	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseOut	394	397	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseOver	394	397	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	390	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	393	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	396	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	403	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	405	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	405	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	405	396	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	401	400	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	399	402	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	389	408	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	387	410	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	384	412	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	384	413	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	383	414	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	382	414	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	380	417	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	379	419	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	377	422	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	375	425	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	372	430	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	370	431	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	366	437	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	366	437	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	363	439	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	362	441	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	359	443	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	357	444	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	352	444	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	351	444	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	349	444	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	347	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	346	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	345	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	342	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	341	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseMove	340	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseDown	340	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	MouseUp	340	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Gauche	2	3	1,57764E+12	Click	340	445	333.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOut	340	445	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	NextTrial	340	445	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	340	445	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOver	340	445	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	370	435	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	424	419	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	491	404	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	661	378	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	765	367	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1014	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOut	1014	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOver	1014	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1081	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOut	1081	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOver	1081	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1252	353	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOut	1252	353	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseOver	1252	353	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1301	355	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1333	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1333	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1333	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1331	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1315	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1306	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1290	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1282	357	1133.5	436.5
P2	BubbleCursor	160	8	2.82	Droite	2	4	1,57764E+12	MouseMove	1272	357	1133.5	436.5
